# MEAN_SAMPLE_SIZE = 45380
# TOTAL_GENES = 18665
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
REACTOME_UPTAKE_OF_DIETARY_C...          SET      10     -0.96988    -0.022444      0.30078      0.99937 REACTOME_UPTAKE_OF_DIETARY_COBALAMINS_INTO_ENTEROCYTES
REACTOME_UREA_CYCLE                      SET       9      0.46185     0.010139      0.23619     0.025276 REACTOME_UREA_CYCLE
REACTOME_VASOPRESSIN_LIKE_RE...          SET       5      0.55929     0.009153       0.4754      0.11971 REACTOME_VASOPRESSIN_LIKE_RECEPTORS
REACTOME_VASOPRESSIN_REGULAT...          SET      42       0.1636    0.0077521      0.13403      0.11113 REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS
REACTOME_VEGFR2_MEDIATED_CEL...          SET      19    -0.041481   -0.0013228      0.18234      0.58998 REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION
REACTOME_VEGFR2_MEDIATED_VAS...          SET      26     0.079236    0.0029553      0.17916      0.32915 REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY
REACTOME_VEGF_LIGAND_RECEPTO...          SET       7     -0.35088   -0.0067941       0.3711       0.8278 REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS
REACTOME_VESICLE_MEDIATED_TR...          SET     639     0.024411    0.0044389     0.034401      0.23898 REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_VIRAL_MESSENGER_RNA...          SET      43      0.21963      0.01053       0.1235     0.037672 REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS
REACTOME_VISUAL_PHOTOTRANSDU...          SET      91     0.046193    0.0032176     0.090092      0.30407 REACTOME_VISUAL_PHOTOTRANSDUCTION
REACTOME_VITAMINS                        SET       6       0.4518    0.0080993      0.46305      0.16461 REACTOME_VITAMINS
REACTOME_VITAMIN_B1_THIAMIN_...          SET       5      0.56496    0.0092457      0.36119     0.058901 REACTOME_VITAMIN_B1_THIAMIN_METABOLISM
REACTOME_VITAMIN_B2_RIBOFLAV...          SET       7     0.088293    0.0017096      0.32922      0.39428 REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM
REACTOME_VITAMIN_B5_PANTOTHE...          SET      16      0.18466    0.0054044      0.22546      0.20639 REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM
REACTOME_VITAMIN_C_ASCORBATE...          SET       8      0.11076    0.0022926      0.28631      0.34944 REACTOME_VITAMIN_C_ASCORBATE_METABOLISM
REACTOME_VITAMIN_D_CALCIFERO...          SET      12    -0.045658   -0.0011573      0.26039      0.56959 REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM
REACTOME_VLDLR_INTERNALISATI...          SET      16      0.23904    0.0069959      0.21421      0.13224 REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION
REACTOME_VLDL_ASSEMBLY                   SET       5     -0.21893   -0.0035829       0.4429      0.68946 REACTOME_VLDL_ASSEMBLY
REACTOME_VLDL_CLEARANCE                  SET       6     -0.77175    -0.013835       0.3152      0.99282 REACTOME_VLDL_CLEARANCE
REACTOME_VOLTAGE_GATED_POTAS...          SET      42      0.13445    0.0063707      0.14557      0.17785 REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS
REACTOME_VXPX_CARGO_TARGETIN...          SET      20      0.24597    0.0080474      0.18488     0.091699 REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM
REACTOME_WAX_AND_PLASMALOGEN...          SET       5     -0.12144   -0.0019874      0.34593      0.63722 REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS
REACTOME_WNT5A_DEPENDENT_INT...1         SET      13    -0.027498  -0.00072547      0.25178      0.54348 REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2
REACTOME_WNT5A_DEPENDENT_INT...2         SET      15       0.3125    0.0088556      0.21505       0.0731 REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4
REACTOME_WNT_LIGAND_BIOGENES...          SET      24      0.15674     0.005617      0.17416      0.18408 REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING
REACTOME_WNT_MEDIATED_ACTIVA...          SET       8    -0.021267   -0.0004402      0.26058      0.53252 REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL
REACTOME_XENOBIOTICS                     SET      23     -0.37792    -0.013259      0.20234       0.9691 REACTOME_XENOBIOTICS
REACTOME_YAP1_AND_WWTR1_TAZ_...          SET      15     0.095259    0.0026995      0.26016      0.35713 REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION
REACTOME_ZBP1_DAI_MEDIATED_I...          SET      20     -0.15511   -0.0050748      0.16524      0.82605 REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS
REACTOME_ZINC_EFFLUX_AND_COM...          SET       5       0.2784     0.004556      0.36162      0.22069 REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY
REACTOME_ZINC_INFLUX_INTO_CE...          SET      10     0.027627   0.00063931      0.24109      0.45439 REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY
REACTOME_ZINC_TRANSPORTERS               SET      15      0.10481      0.00297      0.20061      0.30069 REACTOME_ZINC_TRANSPORTERS
REICHERT_G1S_REGULATORS_AS_P...          SET       8       0.2348      0.00486      0.24826      0.17214 REICHERT_G1S_REGULATORS_AS_PI3K_TARGETS
REICHERT_MITOSIS_LIN9_TARGETS            SET      27   0.00057185   2.1734e-05      0.14815      0.49846 REICHERT_MITOSIS_LIN9_TARGETS
REN_ALVEOLAR_RHABDOMYOSARCOM...1         SET     371    -0.088288    -0.012323     0.045027      0.97504 REN_ALVEOLAR_RHABDOMYOSARCOMA_DN
REN_ALVEOLAR_RHABDOMYOSARCOM...2         SET      95   -0.0067619  -0.00048119     0.093786      0.52874 REN_ALVEOLAR_RHABDOMYOSARCOMA_UP
REN_BOUND_BY_E2F                         SET      58    -0.016881  -0.00093956      0.10401      0.56446 REN_BOUND_BY_E2F
REN_MIF_TARGETS_DN                       SET       5     -0.76988    -0.012599      0.48261      0.94466 REN_MIF_TARGETS_DN
RHEIN_ALL_GLUCOCORTICOID_THE...1         SET     337     0.058904    0.0078433     0.047081      0.10546 RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN
RHEIN_ALL_GLUCOCORTICOID_THE...2         SET      68     0.054323     0.003273       0.1101      0.31087 RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP
RHODES_CANCER_META_SIGNATURE             SET      62    -0.060943   -0.0035067      0.10229      0.72434 RHODES_CANCER_META_SIGNATURE
RHODES_UNDIFFERENTIATED_CANC...          SET      68      0.10909    0.0065726     0.094303      0.12369 RHODES_UNDIFFERENTIATED_CANCER
RICKMAN_HEAD_AND_NECK_CANCER...1         SET      95     -0.13932   -0.0099141      0.10031      0.91755 RICKMAN_HEAD_AND_NECK_CANCER_A
RICKMAN_HEAD_AND_NECK_CANCER...2         SET      38     -0.11523    -0.005194      0.16161      0.76207 RICKMAN_HEAD_AND_NECK_CANCER_B
RICKMAN_HEAD_AND_NECK_CANCER...3         SET     100    -0.040969   -0.0029908     0.089154      0.67707 RICKMAN_HEAD_AND_NECK_CANCER_C
RICKMAN_HEAD_AND_NECK_CANCER...4         SET      32   -0.0091133  -0.00037703      0.16275      0.52233 RICKMAN_HEAD_AND_NECK_CANCER_D
RICKMAN_HEAD_AND_NECK_CANCER...5         SET      79     -0.14545   -0.0094426       0.1002      0.92669 RICKMAN_HEAD_AND_NECK_CANCER_E
RICKMAN_HEAD_AND_NECK_CANCER...6         SET      52     0.012819   0.00067568      0.12473      0.45907 RICKMAN_HEAD_AND_NECK_CANCER_F
RICKMAN_METASTASIS_DN                    SET     246    -0.058592   -0.0066822      0.05381      0.86189 RICKMAN_METASTASIS_DN
RICKMAN_METASTASIS_UP                    SET     290    -0.047168   -0.0058338     0.049443      0.82995 RICKMAN_METASTASIS_UP
RICKMAN_TUMOR_DIFFERENTIATED...1         SET      15     -0.15687   -0.0044454      0.22488      0.75727 RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_DN
RICKMAN_TUMOR_DIFFERENTIATED...2         SET     117     0.071343    0.0056309     0.077255      0.17789 RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_UP
RICKMAN_TUMOR_DIFFERENTIATED...3         SET     105     -0.15235    -0.011395      0.08594      0.96186 RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_DN
RICKMAN_TUMOR_DIFFERENTIATED...4         SET     102     -0.10819   -0.0079761     0.089688      0.88614 RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_UP
RICKMAN_TUMOR_DIFFERENTIATED...5         SET     368     -0.10036    -0.013953     0.044935      0.98724 RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN
RICKMAN_TUMOR_DIFFERENTIATED...6         SET     228     -0.03615    -0.003971      0.05409      0.74803 RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP
RIEGE_DELTANP63_DIRECT_TARGE...          SET     133      0.04099    0.0034478     0.072333      0.28547 RIEGE_DELTANP63_DIRECT_TARGETS_UP
RIGGINS_TAMOXIFEN_RESISTANCE...1         SET     209    -0.004026  -0.00042364     0.062885      0.52552 RIGGINS_TAMOXIFEN_RESISTANCE_DN
RIGGINS_TAMOXIFEN_RESISTANCE...2         SET      53    -0.098421   -0.0052373      0.12626      0.78216 RIGGINS_TAMOXIFEN_RESISTANCE_UP
RIGGI_EWING_SARCOMA_PROGENIT...1         SET     180     -0.11461    -0.011201     0.068998      0.95164 RIGGI_EWING_SARCOMA_PROGENITOR_DN
RIGGI_EWING_SARCOMA_PROGENIT...2         SET     408  -0.00049637  -7.2583e-05     0.048356      0.50409 RIGGI_EWING_SARCOMA_PROGENITOR_UP
RIZKI_TUMOR_INVASIVENESS_2D_...1         SET      59     0.044597    0.0025035      0.11898      0.35389 RIZKI_TUMOR_INVASIVENESS_2D_DN
RIZKI_TUMOR_INVASIVENESS_2D_...2         SET      63     -0.17779    -0.010312      0.10621      0.95292 RIZKI_TUMOR_INVASIVENESS_2D_UP
RIZKI_TUMOR_INVASIVENESS_3D_...1         SET     246    -0.033133   -0.0037788     0.054343      0.72897 RIZKI_TUMOR_INVASIVENESS_3D_DN
RIZKI_TUMOR_INVASIVENESS_3D_...2         SET     197    -0.072428   -0.0074018     0.061063      0.88221 RIZKI_TUMOR_INVASIVENESS_3D_UP
RIZ_ERYTHROID_DIFFERENTIATION            SET      75    -0.043523   -0.0027534     0.093497      0.67921 RIZ_ERYTHROID_DIFFERENTIATION
RIZ_ERYTHROID_DIFFERENTIATIO...1         SET      34      0.11257       0.0048      0.16022      0.24117 RIZ_ERYTHROID_DIFFERENTIATION_12HR
RIZ_ERYTHROID_DIFFERENTIATIO...2         SET      37     0.076696    0.0034114      0.15058      0.30526 RIZ_ERYTHROID_DIFFERENTIATION_6HR
RIZ_ERYTHROID_DIFFERENTIATIO...3         SET      24     -0.28055    -0.010054      0.19477      0.92512 RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2
RIZ_ERYTHROID_DIFFERENTIATIO...4         SET      39     -0.05526   -0.0025234      0.12759      0.66752 RIZ_ERYTHROID_DIFFERENTIATION_CCNE1
RIZ_ERYTHROID_DIFFERENTIATIO...5         SET      37      0.19527    0.0086858      0.15241      0.10007 RIZ_ERYTHROID_DIFFERENTIATION_HBZ
RIZ_ERYTHROID_DIFFERENTIATIO...6         SET      26      0.45467     0.016958      0.17216    0.0041374 RIZ_ERYTHROID_DIFFERENTIATION_HEMGN
RODRIGUES_DCC_TARGETS_DN                 SET     112     -0.17603    -0.013595     0.082742       0.9833 RODRIGUES_DCC_TARGETS_DN
RODRIGUES_DCC_TARGETS_UP                 SET       5     -0.62084     -0.01016      0.50609      0.89003 RODRIGUES_DCC_TARGETS_UP
RODRIGUES_NTN1_AND_DCC_TARGE...          SET      30     -0.13792   -0.0055251      0.18548      0.77143 RODRIGUES_NTN1_AND_DCC_TARGETS
RODRIGUES_NTN1_TARGETS_DN                SET     152   -0.0075767  -0.00068097     0.071197      0.54237 RODRIGUES_NTN1_TARGETS_DN
RODRIGUES_NTN1_TARGETS_UP                SET      14      0.02177   0.00059602      0.26106      0.46677 RODRIGUES_NTN1_TARGETS_UP
RODRIGUES_THYROID_CARCINOMA_...1         SET     483    -0.036807    -0.005844      0.04114      0.81451 RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN
RODRIGUES_THYROID_CARCINOMA_...2         SET     659    -0.015285    -0.002821     0.034034      0.67332 RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP
RODRIGUES_THYROID_CARCINOMA_...3         SET      67    -0.099136    -0.005929      0.11452      0.80665 RODRIGUES_THYROID_CARCINOMA_DN
RODRIGUES_THYROID_CARCINOMA_...4         SET     730    0.0050369   0.00097648     0.033435      0.44013 RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN
RODRIGUES_THYROID_CARCINOMA_...5         SET     611    -0.037091   -0.0066002     0.034865      0.85629 RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP
RODRIGUES_THYROID_CARCINOMA_...6         SET      16     -0.25611   -0.0074956      0.21157      0.88696 RODRIGUES_THYROID_CARCINOMA_UP
RODWELL_AGING_KIDNEY_DN                  SET     132    -0.062324   -0.0052227     0.078702      0.78578 RODWELL_AGING_KIDNEY_DN
RODWELL_AGING_KIDNEY_NO_BLOO...1         SET     136      0.02402     0.002043     0.078602      0.37996 RODWELL_AGING_KIDNEY_NO_BLOOD_DN
RODWELL_AGING_KIDNEY_NO_BLOO...2         SET     200    -0.045979    -0.004734     0.063525       0.7654 RODWELL_AGING_KIDNEY_NO_BLOOD_UP
RODWELL_AGING_KIDNEY_UP                  SET     449     0.051748    0.0079292     0.041387       0.1056 RODWELL_AGING_KIDNEY_UP
ROESSLER_LIVER_CANCER_METAST...1         SET      49     0.047501    0.0024307      0.11262       0.3366 ROESSLER_LIVER_CANCER_METASTASIS_DN
ROESSLER_LIVER_CANCER_METAST...2         SET     103    -0.070189   -0.0051998      0.08593      0.79298 ROESSLER_LIVER_CANCER_METASTASIS_UP
ROETH_TERT_TARGETS_DN                    SET       9      0.15512    0.0034054      0.28139      0.29074 ROETH_TERT_TARGETS_DN
ROETH_TERT_TARGETS_UP                    SET      14     -0.28783   -0.0078803      0.24006      0.88473 ROETH_TERT_TARGETS_UP
ROPERO_HDAC2_TARGETS                     SET     100     0.056349    0.0041136     0.089283      0.26398 ROPERO_HDAC2_TARGETS
RORIE_TARGETS_OF_EWSR1_FLI1_...1         SET      25    -0.049717   -0.0018184      0.18284      0.60716 RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN
RORIE_TARGETS_OF_EWSR1_FLI1_...2         SET      26     -0.07317   -0.0027291      0.18461      0.65407 RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_UP
ROSS_ACUTE_MYELOID_LEUKEMIA_...          SET      79      -0.1721    -0.011173       0.1063      0.94726 ROSS_ACUTE_MYELOID_LEUKEMIA_CBF
ROSS_AML_OF_FAB_M7_TYPE                  SET      65     -0.17494    -0.010306      0.10408      0.95358 ROSS_AML_OF_FAB_M7_TYPE
ROSS_AML_WITH_AML1_ETO_FUSION            SET      69     -0.11539   -0.0070028       0.1067      0.86023 ROSS_AML_WITH_AML1_ETO_FUSION
ROSS_AML_WITH_CBFB_MYH11_FUS...          SET      48      0.06515    0.0032997      0.13335      0.31258 ROSS_AML_WITH_CBFB_MYH11_FUSION
ROSS_AML_WITH_MLL_FUSIONS                SET      69       -0.215    -0.013048      0.10338      0.98122 ROSS_AML_WITH_MLL_FUSIONS
ROSS_AML_WITH_PML_RARA_FUSION            SET      69     -0.13082   -0.0079393      0.10126      0.90179 ROSS_AML_WITH_PML_RARA_FUSION
ROSS_LEUKEMIA_WITH_MLL_FUSIO...          SET      73    -0.060234   -0.0037597      0.10199       0.7226 ROSS_LEUKEMIA_WITH_MLL_FUSIONS
ROSTY_CERVICAL_CANCER_PROLIF...          SET     136    -0.039487   -0.0033584     0.069211      0.71584 ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER
ROVERSI_GLIOMA_COPY_NUMBER_DN            SET      53     0.050847    0.0027057      0.14464      0.36259 ROVERSI_GLIOMA_COPY_NUMBER_DN
ROVERSI_GLIOMA_COPY_NUMBER_UP            SET      97     0.021832    0.0015698        0.112      0.42273 ROVERSI_GLIOMA_COPY_NUMBER_UP
ROVERSI_GLIOMA_LOH_REGIONS               SET      45     -0.11559   -0.0056691      0.16321       0.7606 ROVERSI_GLIOMA_LOH_REGIONS
ROYLANCE_BREAST_CANCER_16Q_C...1         SET      24     -0.36486    -0.013075      0.26204      0.91809 ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN
ROYLANCE_BREAST_CANCER_16Q_C...2         SET      61     -0.18111    -0.010337      0.14948      0.88715 ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP
ROY_WOUND_BLOOD_VESSEL_DN                SET      19     -0.18172   -0.0057949      0.19835       0.8202 ROY_WOUND_BLOOD_VESSEL_DN
ROY_WOUND_BLOOD_VESSEL_UP                SET      46    -0.087344   -0.0043308      0.13066      0.74809 ROY_WOUND_BLOOD_VESSEL_UP
ROZANOV_MMP14_CORRELATED                 SET      10     0.057258     0.001325      0.33788      0.43272 ROZANOV_MMP14_CORRELATED
ROZANOV_MMP14_TARGETS_DN                 SET      32      0.02956    0.0012229      0.16651      0.42955 ROZANOV_MMP14_TARGETS_DN
ROZANOV_MMP14_TARGETS_SUBSET             SET      33    -0.062527   -0.0026269      0.16896      0.64433 ROZANOV_MMP14_TARGETS_SUBSET
ROZANOV_MMP14_TARGETS_UP                 SET     253   -0.0046243  -0.00053474     0.055208      0.53338 ROZANOV_MMP14_TARGETS_UP
RUAN_RESPONSE_TO_TNF_DN                  SET      77    -0.045868   -0.0029401      0.10099      0.67515 RUAN_RESPONSE_TO_TNF_DN
RUAN_RESPONSE_TO_TNF_TROGLIT...1         SET      37     -0.27733    -0.012336      0.15167      0.96625 RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN
RUAN_RESPONSE_TO_TNF_TROGLIT...2         SET      17     0.065093    0.0019636      0.20786      0.37708 RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP
RUAN_RESPONSE_TO_TNF_UP                  SET      13     0.088609    0.0023377      0.25153      0.36231 RUAN_RESPONSE_TO_TNF_UP
RUAN_RESPONSE_TO_TROGLITAZON...1         SET      16     -0.72324    -0.021167      0.22456      0.99936 RUAN_RESPONSE_TO_TROGLITAZONE_DN
RUAN_RESPONSE_TO_TROGLITAZON...2         SET      24      0.24497    0.0087788      0.18308     0.090445 RUAN_RESPONSE_TO_TROGLITAZONE_UP
RUIZ_TNC_TARGETS_DN                      SET     139     -0.16203    -0.013931     0.070931      0.98882 RUIZ_TNC_TARGETS_DN
RUIZ_TNC_TARGETS_UP                      SET     145    -0.063185   -0.0055476     0.079387      0.78695 RUIZ_TNC_TARGETS_UP
RUTELLA_RESPONSE_TO_CSF2RB_A...1         SET     305    -0.071139   -0.0090194     0.051174      0.91775 RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN
RUTELLA_RESPONSE_TO_CSF2RB_A...2         SET     310    -0.018704   -0.0023905     0.050229      0.64519 RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP
RUTELLA_RESPONSE_TO_HGF_DN               SET     227     -0.12973     -0.01422     0.059299      0.98565 RUTELLA_RESPONSE_TO_HGF_DN
RUTELLA_RESPONSE_TO_HGF_UP               SET     388    0.0047122   0.00067232     0.045202      0.45849 RUTELLA_RESPONSE_TO_HGF_UP
RUTELLA_RESPONSE_TO_HGF_VS_C...1         SET     225    -0.041661   -0.0045466     0.058814      0.76063 RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN
RUTELLA_RESPONSE_TO_HGF_VS_C...2         SET     390    -0.046789   -0.0066924     0.045567      0.84774 RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP
RYAN_MANTLE_CELL_LYMPHOMA_NO...          SET     146      0.03179    0.0028007     0.079647       0.3449 RYAN_MANTLE_CELL_LYMPHOMA_NOTCH_DIRECT_UP
SABATES_COLORECTAL_ADENOMA_DN            SET     259     0.022719    0.0026576     0.058412      0.34866 SABATES_COLORECTAL_ADENOMA_DN
SABATES_COLORECTAL_ADENOMA_S...1         SET      10   -0.0056367  -0.00013044      0.28323      0.50794 SABATES_COLORECTAL_ADENOMA_SIZE_DN
SABATES_COLORECTAL_ADENOMA_S...2         SET      19      0.12766    0.0040712      0.20487      0.26659 SABATES_COLORECTAL_ADENOMA_SIZE_UP
SABATES_COLORECTAL_ADENOMA_UP            SET     131    -0.074265   -0.0061999     0.081141      0.81996 SABATES_COLORECTAL_ADENOMA_UP
SAENZ_DETOX_PATHWAY_AND_CARC...          SET      14     -0.71676    -0.019623      0.24375      0.99836 SAENZ_DETOX_PATHWAY_AND_CARCINOGENESIS_DN
SAFFORD_T_LYMPHOCYTE_ANERGY              SET      86      0.12237    0.0082875     0.093503      0.09532 SAFFORD_T_LYMPHOCYTE_ANERGY
SAGIV_CD24_TARGETS_DN                    SET      45    -0.074629   -0.0036601      0.12482      0.72504 SAGIV_CD24_TARGETS_DN
SAGIV_CD24_TARGETS_UP                    SET      22    -0.010289  -0.00035305      0.16815       0.5244 SAGIV_CD24_TARGETS_UP
SAKAI_CHRONIC_HEPATITIS_VS_L...1         SET      34    -0.014539  -0.00061996      0.15577      0.53718 SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN
SAKAI_CHRONIC_HEPATITIS_VS_L...2         SET      78     0.074069    0.0047783     0.091717      0.20967 SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP
SAKAI_TUMOR_INFILTRATING_MON...1         SET      76    -0.041031    -0.002613     0.097444      0.66315 SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN
SAKAI_TUMOR_INFILTRATING_MON...2         SET      26      0.20789    0.0077537      0.16474       0.1035 SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP
SALVADOR_MARTIN_PEDIATRIC_TB...1         SET      23     -0.07938   -0.0027849      0.17132      0.67844 SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_UP
SALVADOR_MARTIN_PEDIATRIC_TB...2         SET      17     0.062218    0.0018769      0.22088       0.3891 SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_PRE_TREATMENT_UP
SAMOLS_TARGETS_OF_KHSV_MIRNA...1         SET      49    -0.049279   -0.0025217      0.12901      0.64876 SAMOLS_TARGETS_OF_KHSV_MIRNAS_DN
SAMOLS_TARGETS_OF_KHSV_MIRNA...2         SET       8     -0.23206   -0.0048035      0.29773      0.78214 SAMOLS_TARGETS_OF_KHSV_MIRNAS_UP
SANA_RESPONSE_TO_IFNG_DN                 SET      83     0.059191    0.0039385     0.090796      0.25723 SANA_RESPONSE_TO_IFNG_DN
SANA_RESPONSE_TO_IFNG_UP                 SET      75    -0.010098   -0.0006388      0.10108      0.53978 SANA_RESPONSE_TO_IFNG_UP
SANA_TNF_SIGNALING_DN                    SET      77     -0.10028    -0.006428      0.10732      0.82495 SANA_TNF_SIGNALING_DN
SANA_TNF_SIGNALING_UP                    SET      80     -0.16823     -0.01099      0.10263       0.9494 SANA_TNF_SIGNALING_UP
SANCHEZ_MDM2_TARGETS                     SET      11     0.096245    0.0023358      0.25097      0.35068 SANCHEZ_MDM2_TARGETS
SANDERSON_PPARA_TARGETS                  SET      15      0.11724    0.0033224      0.22928      0.30456 SANDERSON_PPARA_TARGETS
SANSOM_APC_MYC_TARGETS                   SET     231    -0.029348   -0.0032447      0.05192      0.71404 SANSOM_APC_MYC_TARGETS
SANSOM_APC_TARGETS                       SET     201     0.078148    0.0080661     0.062864      0.10692 SANSOM_APC_TARGETS
SANSOM_APC_TARGETS_DN                    SET     341      0.03006    0.0040258     0.046928      0.26091 SANSOM_APC_TARGETS_DN
SANSOM_APC_TARGETS_REQUIRE_M...          SET     217   -0.0078906  -0.00084586     0.055485      0.55654 SANSOM_APC_TARGETS_REQUIRE_MYC
